Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Female,4057,0.9288,0.7953,0.0808,0.1117,0.4570,0.0228,0.5430,0.9772
Male,8154,0.8203,0.7766,0.2548,0.3028,0.3759,0.0945,0.6241,0.9055
