Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
White,10442,0.8447,0.7836,0.2139,0.2547,0.3850,0.0768,0.6150,0.9232
Black,1186,0.9233,0.7899,0.0818,0.1214,0.4792,0.0211,0.5208,0.9789
Amer-Indian-Eskimo,126,0.9127,0.7143,0.0794,0.0873,0.5455,0.0435,0.4545,0.9565
Asian-Pac-Islander,369,0.8347,0.7697,0.2087,0.2602,0.4167,0.0769,0.5833,0.9231
Other,88,0.8977,0.6720,0.0455,0.1250,0.7273,0.0130,0.2727,0.9870
