Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Male,12865,0.8735,0.8718,0.5596,0.5581,0.1120,0.1448,0.8880,0.8552
Female,5713,0.9440,0.9394,0.3566,0.3692,0.0929,0.0344,0.9071,0.9656
