Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
White,15671,0.8897,0.8897,0.5017,0.5034,0.1113,0.1094,0.8887,0.8906
Black,1633,0.9345,0.9286,0.3515,0.3619,0.1049,0.0432,0.8951,0.9568
Other,553,0.9675,0.9356,0.8427,0.8608,0.0294,0.0519,0.9706,0.9481
Asian-Pac-Islander,563,0.8597,0.8596,0.5133,0.5151,0.1379,0.1429,0.8621,0.8571
Amer-Indian-Eskimo,158,0.9114,0.8898,0.2848,0.2722,0.1395,0.0696,0.8605,0.9304
