Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Male,12865,0.8732,0.8714,0.5596,0.5581,0.1123,0.1451,0.8877,0.8549
Female,5713,0.9419,0.9372,0.3576,0.3692,0.0944,0.0369,0.9056,0.9631
