Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Female,4057,0.9273,0.7846,0.0744,0.1117,0.4923,0.0200,0.5077,0.9800
Male,8154,0.8174,0.7727,0.2539,0.3028,0.3823,0.0959,0.6177,0.9041
