Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Middle-Aged,4174,0.7954,0.7722,0.3222,0.3586,0.3360,0.1311,0.6640,0.8689
Young,5579,0.9206,0.7616,0.0704,0.1129,0.5397,0.0208,0.4603,0.9792
Senior,2458,0.8137,0.7742,0.2583,0.3234,0.3887,0.0896,0.6113,0.9104
