Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Female,4057,0.9310,0.7953,0.0742,0.1117,0.4768,0.0178,0.5232,0.9822
Male,8154,0.8191,0.7749,0.2541,0.3028,0.3791,0.0948,0.6209,0.9052
