Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
White,10442,0.8476,0.7868,0.2110,0.2547,0.3850,0.0729,0.6150,0.9271
Black,1186,0.9250,0.7960,0.0835,0.1214,0.4653,0.0211,0.5347,0.9789
Amer-Indian-Eskimo,126,0.9206,0.7697,0.1032,0.0873,0.3636,0.0522,0.6364,0.9478
Asian-Pac-Islander,369,0.8428,0.7802,0.2060,0.2602,0.4062,0.0696,0.5938,0.9304
Other,88,0.9091,0.7525,0.0795,0.1250,0.5455,0.0260,0.4545,0.9740
