Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Middle-Aged,8245,0.8861,0.8686,0.6900,0.6753,0.0735,0.1980,0.9265,0.8020
Senior,4321,0.8766,0.8702,0.6075,0.6151,0.1065,0.1503,0.8935,0.8497
Young,6012,0.9173,0.8477,0.1470,0.1768,0.3180,0.0321,0.6820,0.9679
