Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
White,15672,0.8885,0.8885,0.4991,0.5034,0.1151,0.1079,0.8849,0.8921
Black,1633,0.9357,0.9300,0.3527,0.3619,0.1015,0.0432,0.8985,0.9568
Other,552,0.9656,0.9323,0.8406,0.8605,0.0316,0.0519,0.9684,0.9481
Asian-Pac-Islander,563,0.8579,0.8577,0.5187,0.5151,0.1345,0.1502,0.8655,0.8498
Amer-Indian-Eskimo,158,0.8924,0.8652,0.2785,0.2722,0.1860,0.0783,0.8140,0.9217
