Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Male,12866,0.8724,0.8707,0.5574,0.5581,0.1150,0.1435,0.8850,0.8565
Female,5712,0.9428,0.9380,0.3549,0.3690,0.0968,0.0341,0.9032,0.9659
