Group,Count,Accuracy,F1 Score,Selection Rate,Base Rate,FNR,FPR,TPR,TNR
Female,4057,0.9300,0.7967,0.0786,0.1117,0.4614,0.0208,0.5386,0.9792
Male,8154,0.8195,0.7756,0.2550,0.3028,0.3771,0.0952,0.6229,0.9048
